Property_ID,Buyer_Type,Sales_Channel,Booking_Flag,Quarter_Label,Quarter_Number
PROP088010,cxo,direct,1,2024-03-31,1
PROP088011,cxo,online,1,2023-12-31,4
PROP088012,other,direct,1,2024-03-31,1
PROP088013,other,broker,1,2023-06-30,2
PROP088014,"startup founder",broker,1,2024-09-30,3
PROP088015,hni,"nri desk",1,2023-12-31,4
PROP088016,nri,broker,1,2024-06-30,2
PROP088017,nri,"nri desk",1,2024-12-31,4
PROP088018,nri,broker,1,2024-03-31,1
PROP088019,cxo,broker,1,2023-06-30,2
PROP088020,"startup founder",online,1,2024-12-31,4
PROP088021,"startup founder",online,1,2024-09-30,3
PROP088022,cxo,broker,1,2024-09-30,3
PROP088023,nri,direct,1,2024-03-31,1
PROP088024,nri,"nri desk",1,2024-03-31,1
PROP088025,hni,broker,1,2025-03-31,1
PROP088026,nri,broker,1,2025-03-31,1
PROP088027,"startup founder",direct,1,2023-06-30,2
PROP088028,cxo,direct,1,2023-12-31,4
PROP088029,other,"nri desk",1,2024-06-30,2
PROP088030,cxo,broker,1,2023-06-30,2
PROP088031,"startup founder",broker,1,2023-09-30,3
PROP088032,"startup founder",direct,1,2023-09-30,3
PROP088033,cxo,broker,1,2024-06-30,2
PROP088034,"startup founder",online,1,2023-09-30,3
PROP088035,"startup founder","nri desk",1,2025-03-31,1
PROP088036,other,broker,1,2023-12-31,4
PROP088037,cxo,broker,1,2024-12-31,4
PROP088038,other,"nri desk",1,2024-09-30,3
PROP088039,nri,direct,1,2024-09-30,3
PROP088040,other,broker,1,2025-03-31,1
PROP088041,nri,direct,1,2023-06-30,2
PROP088042,other,"nri desk",1,2025-03-31,1
PROP088043,cxo,broker,1,2025-03-31,1
PROP088044,cxo,"nri desk",1,2023-09-30,3
PROP088045,cxo,broker,1,2023-06-30,2
PROP088046,hni,"nri desk",1,2023-09-30,3
PROP088047,nri,direct,1,2023-09-30,3
PROP088048,hni,direct,1,2023-06-30,2
PROP088049,nri,online,1,2024-09-30,3
PROP088050,nri,online,1,2023-12-31,4
PROP088051,"startup founder",direct,1,2023-12-31,4
PROP088052,other,online,1,2024-09-30,3
PROP088053,hni,"nri desk",1,2024-06-30,2
PROP088054,other,direct,1,2024-12-31,4
PROP088055,nri,online,1,2024-09-30,3
PROP088056,"startup founder",direct,1,2025-03-31,1
PROP088057,nri,"nri desk",1,2023-12-31,4
PROP088058,cxo,online,1,2023-12-31,4
PROP088059,nri,"nri desk",1,2025-03-31,1
PROP088060,hni,"nri desk",1,2024-06-30,2
PROP088061,cxo,broker,1,2024-09-30,3
PROP088062,"startup founder",broker,1,2023-06-30,2
PROP088063,nri,broker,1,2023-06-30,2
PROP088064,hni,broker,1,2024-09-30,3
PROP088065,"startup founder",online,1,2023-09-30,3
PROP088066,hni,"nri desk",1,2023-12-31,4
PROP088067,hni,direct,1,2023-06-30,2
PROP088068,cxo,"nri desk",1,2024-12-31,4
PROP088069,"startup founder",direct,1,2023-06-30,2
PROP088070,other,broker,1,2024-06-30,2
PROP088071,"startup founder",direct,1,2024-09-30,3
PROP088072,"startup founder",direct,1,2023-12-31,4
PROP088073,"startup founder","nri desk",1,2023-06-30,2
PROP088074,"startup founder",broker,1,2024-09-30,3
PROP088075,cxo,broker,1,2024-09-30,3
PROP088076,"startup founder",direct,1,2023-06-30,2
PROP088077,nri,broker,1,2023-06-30,2
PROP088078,other,broker,1,2024-03-31,1
PROP088079,hni,direct,1,2024-09-30,3
PROP088080,nri,"nri desk",1,2024-09-30,3
PROP088081,hni,online,1,2024-09-30,3
PROP088082,hni,"nri desk",1,2025-03-31,1
PROP088083,hni,online,1,2025-03-31,1
PROP088084,other,online,1,2025-03-31,1
PROP088085,cxo,broker,1,2024-03-31,1
PROP088086,"startup founder","nri desk",1,2024-06-30,2
PROP088087,cxo,online,1,2025-03-31,1
PROP088088,"startup founder",online,1,2023-12-31,4
PROP088089,other,broker,1,2023-12-31,4
PROP088090,nri,online,1,2023-09-30,3
PROP088091,"startup founder",broker,1,2025-03-31,1
PROP088092,nri,"nri desk",1,2024-03-31,1
PROP088093,cxo,direct,1,2023-09-30,3
PROP088094,cxo,broker,1,2025-03-31,1
PROP088095,cxo,direct,1,2023-12-31,4
PROP088096,hni,online,1,2024-03-31,1
PROP088097,hni,direct,1,2024-09-30,3
PROP088098,"startup founder",direct,1,2024-06-30,2
PROP088099,"startup founder",broker,1,2024-12-31,4
PROP088100,other,"nri desk",1,2024-12-31,4
PROP088101,cxo,direct,1,2024-03-31,1
PROP088102,hni,"nri desk",1,2024-09-30,3
PROP088103,hni,broker,1,2024-06-30,2
PROP088104,cxo,online,1,2023-12-31,4
PROP088105,"startup founder","nri desk",1,2024-03-31,1
PROP088106,hni,"nri desk",1,2023-09-30,3
PROP088107,"startup founder",online,1,2024-12-31,4
PROP088108,hni,direct,1,2023-06-30,2
PROP088109,hni,online,1,2024-03-31,1
PROP088110,nri,"nri desk",1,2024-12-31,4
PROP088111,cxo,broker,1,2023-06-30,2
PROP088112,nri,broker,1,2023-12-31,4
PROP088113,"startup founder","nri desk",1,2024-09-30,3
PROP088114,nri,direct,1,2023-06-30,2
PROP088115,"startup founder",broker,1,2023-12-31,4
PROP088116,other,broker,1,2025-03-31,1
PROP088117,cxo,online,1,2024-12-31,4
PROP088118,hni,"nri desk",1,2023-09-30,3
PROP088119,cxo,"nri desk",1,2023-06-30,2
PROP088120,nri,direct,1,2024-03-31,1
PROP088121,nri,broker,1,2025-03-31,1
PROP088122,hni,direct,1,2024-12-31,4
PROP088123,hni,online,1,2024-06-30,2
PROP088124,hni,"nri desk",1,2024-12-31,4
PROP088125,cxo,"nri desk",1,2024-09-30,3
PROP088126,cxo,"nri desk",1,2024-12-31,4
PROP088127,nri,broker,1,2023-12-31,4
PROP088128,other,"nri desk",1,2024-12-31,4
PROP088129,other,online,1,2023-06-30,2
PROP088130,other,online,1,2025-03-31,1
PROP088131,cxo,online,1,2025-03-31,1
PROP088132,nri,online,1,2023-09-30,3
PROP088133,"startup founder",direct,1,2023-06-30,2
PROP088134,cxo,online,1,2024-09-30,3
PROP088135,hni,direct,1,2024-12-31,4
PROP088136,hni,"nri desk",1,2025-03-31,1
PROP088137,hni,direct,1,2024-09-30,3
PROP088138,"startup founder",online,1,2023-12-31,4
PROP088139,hni,direct,1,2024-09-30,3
PROP088140,"startup founder",online,1,2023-06-30,2
PROP088141,cxo,"nri desk",1,2025-03-31,1
PROP088142,hni,online,1,2023-12-31,4
PROP088143,"startup founder","nri desk",1,2025-03-31,1
PROP088144,"startup founder",direct,1,2023-12-31,4
PROP088145,nri,"nri desk",1,2023-12-31,4
PROP088146,hni,online,1,2024-03-31,1
PROP088147,nri,"nri desk",1,2023-06-30,2
PROP088148,nri,broker,1,2023-06-30,2
PROP088149,other,online,1,2024-12-31,4
PROP088150,nri,online,1,2025-03-31,1
PROP088151,"startup founder","nri desk",1,2023-09-30,3
PROP088152,nri,"nri desk",1,2024-03-31,1
PROP088153,hni,broker,1,2023-09-30,3
PROP088154,nri,broker,1,2024-12-31,4
PROP088155,hni,broker,1,2025-03-31,1
PROP088156,hni,broker,1,2024-09-30,3
PROP088157,nri,online,1,2023-06-30,2
PROP088158,hni,"nri desk",1,2024-03-31,1
PROP088159,cxo,direct,1,2025-03-31,1
PROP088160,nri,online,1,2023-09-30,3
PROP088161,other,direct,1,2023-06-30,2
PROP088162,nri,online,1,2024-06-30,2
PROP088163,other,online,1,2023-12-31,4
PROP088164,hni,broker,1,2023-09-30,3
PROP088165,hni,"nri desk",1,2024-03-31,1
PROP088166,other,online,1,2024-06-30,2
PROP088167,cxo,online,1,2024-03-31,1
PROP088168,other,broker,1,2023-12-31,4
PROP088169,nri,online,1,2024-06-30,2
PROP088170,hni,"nri desk",1,2024-09-30,3
PROP088171,other,"nri desk",1,2024-12-31,4
PROP088172,cxo,online,1,2024-09-30,3
PROP088173,hni,broker,1,2023-12-31,4
PROP088174,hni,broker,1,2023-12-31,4
PROP088175,other,online,1,2023-06-30,2
PROP088176,"startup founder",direct,1,2023-06-30,2
PROP088177,cxo,"nri desk",1,2023-06-30,2
PROP088178,"startup founder",broker,1,2023-12-31,4
PROP088179,hni,online,1,2024-03-31,1
PROP088180,other,broker,1,2024-06-30,2
PROP088181,other,direct,1,2025-03-31,1
PROP088182,cxo,online,1,2025-03-31,1
PROP088183,nri,broker,1,2025-03-31,1
PROP088184,other,broker,1,2023-09-30,3
PROP088185,nri,online,1,2024-09-30,3
PROP088186,other,"nri desk",1,2023-12-31,4
PROP088187,other,online,1,2025-03-31,1
PROP088188,other,broker,1,2025-03-31,1
PROP088189,nri,online,1,2025-03-31,1
PROP088190,nri,direct,1,2023-06-30,2
PROP088191,other,online,1,2024-12-31,4
PROP088192,other,direct,1,2024-03-31,1
PROP088193,hni,"nri desk",1,2025-03-31,1
PROP088194,hni,"nri desk",1,2024-06-30,2
PROP088195,hni,direct,1,2023-09-30,3
PROP088196,other,online,1,2023-12-31,4
PROP088197,other,"nri desk",1,2024-03-31,1
PROP088198,other,direct,1,2025-03-31,1
PROP088199,nri,broker,1,2024-12-31,4
PROP088200,"startup founder",direct,1,2023-12-31,4
PROP088201,cxo,"nri desk",1,2025-03-31,1
PROP088202,hni,"nri desk",1,2025-03-31,1
PROP088203,nri,"nri desk",1,2024-12-31,4
PROP088204,cxo,broker,1,2024-06-30,2
PROP088205,nri,"nri desk",1,2023-12-31,4
PROP088206,cxo,broker,1,2023-09-30,3
PROP088207,"startup founder",direct,1,2024-03-31,1
PROP088208,other,online,1,2024-06-30,2
PROP088209,nri,online,1,2024-06-30,2
PROP088210,other,broker,1,2024-06-30,2
PROP088211,other,broker,1,2024-03-31,1
PROP088212,cxo,direct,1,2024-09-30,3
PROP088213,other,broker,1,2023-12-31,4
PROP088214,nri,direct,1,2023-09-30,3
PROP088215,cxo,broker,1,2024-06-30,2
PROP088216,hni,online,1,2024-03-31,1
PROP088217,hni,broker,1,2023-06-30,2
PROP088218,cxo,online,1,2023-09-30,3
PROP088219,"startup founder",direct,1,2024-09-30,3
PROP088220,nri,broker,1,2023-06-30,2
PROP088221,hni,online,1,2023-06-30,2
PROP088222,nri,online,1,2024-06-30,2
PROP088223,cxo,online,1,2024-12-31,4
PROP088224,other,direct,1,2024-06-30,2
PROP088225,cxo,broker,1,2024-03-31,1
PROP088226,cxo,"nri desk",1,2024-03-31,1
PROP088227,hni,broker,1,2025-03-31,1
PROP088228,"startup founder",broker,1,2024-09-30,3
PROP088229,hni,direct,1,2023-09-30,3
PROP088230,other,online,1,2024-03-31,1
PROP088231,other,direct,1,2023-12-31,4
PROP088232,other,"nri desk",1,2023-12-31,4
PROP088233,"startup founder","nri desk",1,2024-12-31,4
PROP088234,hni,direct,1,2024-06-30,2
PROP088235,cxo,direct,1,2023-09-30,3
PROP088236,hni,"nri desk",1,2023-09-30,3
PROP088237,"startup founder",online,1,2024-03-31,1
PROP088238,hni,direct,1,2023-06-30,2
PROP088239,other,"nri desk",1,2023-06-30,2
PROP088240,"startup founder",direct,1,2024-12-31,4
PROP088241,cxo,direct,1,2024-09-30,3
PROP088242,other,"nri desk",1,2025-03-31,1
PROP088243,other,broker,1,2024-03-31,1
PROP088244,hni,direct,1,2023-09-30,3
PROP088245,other,direct,1,2023-09-30,3
PROP088246,other,"nri desk",1,2023-06-30,2
PROP088247,nri,online,1,2025-03-31,1
PROP088248,hni,broker,1,2023-06-30,2
PROP088249,nri,broker,1,2023-06-30,2
PROP088250,"startup founder","nri desk",1,2024-09-30,3
PROP088251,other,online,1,2023-06-30,2
PROP088252,"startup founder",broker,1,2023-06-30,2
PROP088253,"startup founder",online,1,2023-09-30,3
PROP088254,other,direct,1,2024-12-31,4
PROP088255,hni,broker,1,2024-06-30,2
PROP088256,hni,online,1,2024-03-31,1
PROP088257,cxo,online,1,2024-12-31,4
PROP088258,nri,online,1,2025-03-31,1
PROP088259,"startup founder",direct,1,2025-03-31,1
PROP088260,other,"nri desk",1,2023-06-30,2
PROP088261,nri,online,1,2024-12-31,4
PROP088262,nri,online,1,2023-09-30,3
PROP088263,hni,broker,1,2024-09-30,3
PROP088264,nri,broker,1,2024-09-30,3
PROP088265,nri,online,1,2024-09-30,3
PROP088266,cxo,direct,1,2025-03-31,1
PROP088267,other,online,1,2024-09-30,3
PROP088268,nri,direct,1,2023-06-30,2
PROP088269,other,online,1,2025-03-31,1
PROP088270,cxo,direct,1,2024-03-31,1
PROP088271,nri,"nri desk",1,2024-09-30,3
PROP088272,hni,direct,1,2024-12-31,4
PROP088273,hni,"nri desk",1,2024-09-30,3
PROP088274,other,direct,1,2024-03-31,1
PROP088275,nri,broker,1,2024-03-31,1
PROP088276,hni,direct,1,2024-06-30,2
PROP088277,other,"nri desk",1,2025-03-31,1
PROP088278,hni,broker,1,2024-03-31,1
PROP088279,"startup founder",broker,1,2023-12-31,4
PROP088280,other,online,1,2023-06-30,2
PROP088281,nri,"nri desk",1,2024-09-30,3
PROP088282,hni,direct,1,2024-12-31,4
PROP088283,cxo,direct,1,2024-03-31,1
PROP088284,hni,broker,1,2024-06-30,2
PROP088285,other,direct,1,2024-06-30,2
PROP088286,hni,online,1,2023-09-30,3
PROP088287,nri,direct,1,2023-06-30,2
PROP088288,hni,broker,1,2025-03-31,1
PROP088289,hni,broker,1,2024-03-31,1
PROP088290,cxo,"nri desk",1,2024-12-31,4
PROP088291,other,online,1,2024-03-31,1
PROP088292,other,direct,1,2023-09-30,3
PROP088293,cxo,"nri desk",1,2024-09-30,3
PROP088294,cxo,direct,1,2024-09-30,3
PROP088295,other,direct,1,2024-09-30,3
PROP088296,nri,online,1,2024-09-30,3
PROP088297,nri,online,1,2023-12-31,4
PROP088298,"startup founder",online,1,2023-12-31,4
PROP088299,"startup founder",broker,1,2023-06-30,2
PROP088300,hni,direct,1,2025-03-31,1
PROP088301,nri,broker,1,2023-06-30,2
PROP088302,hni,direct,1,2024-09-30,3
PROP088303,nri,"nri desk",1,2024-06-30,2
PROP088304,nri,broker,1,2024-12-31,4
PROP088305,other,broker,1,2023-09-30,3
PROP088306,other,broker,1,2024-06-30,2
PROP088307,other,online,1,2024-12-31,4
PROP088308,hni,online,1,2023-12-31,4
PROP088309,other,"nri desk",1,2023-12-31,4
PROP088310,other,broker,1,2023-06-30,2
PROP088311,hni,"nri desk",1,2023-06-30,2
PROP088312,other,"nri desk",1,2024-09-30,3
PROP088313,cxo,"nri desk",1,2024-09-30,3
PROP088314,"startup founder",online,1,2023-06-30,2
PROP088315,other,online,1,2024-12-31,4
PROP088316,"startup founder",direct,1,2023-12-31,4
PROP088317,"startup founder",direct,1,2024-06-30,2
PROP088318,other,"nri desk",1,2023-09-30,3
PROP088319,nri,"nri desk",1,2024-09-30,3
PROP088320,cxo,broker,1,2024-12-31,4
PROP088321,hni,online,1,2024-09-30,3
PROP088322,hni,direct,1,2024-09-30,3
PROP088323,"startup founder",broker,1,2024-06-30,2
PROP088324,nri,broker,1,2024-09-30,3
PROP088325,"startup founder",online,1,2023-09-30,3
PROP088326,"startup founder","nri desk",1,2025-03-31,1
PROP088327,other,direct,1,2023-06-30,2
PROP088328,other,direct,1,2023-12-31,4
PROP088329,"startup founder",direct,1,2025-03-31,1
PROP088330,cxo,broker,1,2025-03-31,1
PROP088331,cxo,broker,1,2024-12-31,4
PROP088332,hni,"nri desk",1,2025-03-31,1
PROP088333,"startup founder",direct,1,2024-03-31,1
PROP088334,"startup founder","nri desk",1,2023-06-30,2
PROP088335,"startup founder",online,1,2025-03-31,1
PROP088336,"startup founder","nri desk",1,2023-09-30,3
PROP088337,other,online,1,2024-06-30,2
PROP088338,nri,online,1,2023-12-31,4
PROP088339,hni,direct,1,2023-12-31,4
PROP088340,cxo,direct,1,2025-03-31,1
PROP088341,other,broker,1,2024-09-30,3
PROP088342,"startup founder",direct,1,2024-03-31,1
PROP088343,cxo,"nri desk",1,2024-06-30,2
PROP088344,"startup founder",online,1,2025-03-31,1
PROP088345,cxo,online,1,2024-12-31,4
PROP088346,cxo,direct,1,2023-12-31,4
PROP088347,nri,broker,1,2025-03-31,1
PROP088348,"startup founder",online,1,2024-09-30,3
PROP088349,"startup founder","nri desk",1,2024-06-30,2
PROP088350,cxo,online,1,2024-12-31,4
PROP088351,"startup founder","nri desk",1,2024-09-30,3
PROP088352,hni,broker,1,2023-12-31,4
PROP088353,hni,"nri desk",1,2024-09-30,3
PROP088354,cxo,broker,1,2023-06-30,2
PROP088355,cxo,"nri desk",1,2023-06-30,2
PROP088356,other,broker,1,2024-03-31,1
PROP088357,other,broker,1,2023-06-30,2
PROP088358,hni,"nri desk",1,2023-06-30,2
PROP088359,"startup founder","nri desk",1,2024-09-30,3
PROP088360,cxo,direct,1,2025-03-31,1
PROP088361,nri,direct,1,2024-09-30,3
PROP088362,"startup founder","nri desk",1,2024-12-31,4
PROP088363,"startup founder","nri desk",1,2024-06-30,2
PROP088364,"startup founder",direct,1,2023-06-30,2
PROP088365,nri,broker,1,2024-03-31,1
PROP088366,nri,broker,1,2023-06-30,2
PROP088367,other,"nri desk",1,2024-03-31,1
PROP088368,"startup founder",broker,1,2023-09-30,3
PROP088369,hni,direct,1,2025-03-31,1
PROP088370,cxo,online,1,2025-03-31,1
PROP088371,other,online,1,2023-12-31,4
PROP088372,hni,broker,1,2023-12-31,4
PROP088373,"startup founder","nri desk",1,2023-12-31,4
PROP088374,other,online,1,2024-06-30,2
PROP088375,"startup founder",online,1,2024-09-30,3
PROP088376,nri,direct,1,2025-03-31,1
PROP088377,cxo,"nri desk",1,2024-09-30,3
PROP088378,hni,direct,1,2023-06-30,2
PROP088379,cxo,online,1,2024-03-31,1
PROP088380,"startup founder",direct,1,2024-03-31,1
PROP088381,other,broker,1,2025-03-31,1
PROP088382,hni,"nri desk",1,2025-03-31,1
PROP088383,hni,"nri desk",1,2023-09-30,3
PROP088384,hni,"nri desk",1,2025-03-31,1
PROP088385,hni,direct,1,2023-12-31,4
PROP088386,hni,broker,1,2023-09-30,3
PROP088387,cxo,direct,1,2024-03-31,1
PROP088388,other,"nri desk",1,2024-12-31,4
PROP088389,cxo,direct,1,2023-06-30,2
PROP088390,other,"nri desk",1,2024-03-31,1
PROP088391,"startup founder",online,1,2023-12-31,4
PROP088392,other,online,1,2024-06-30,2
PROP088393,cxo,direct,1,2024-03-31,1
PROP088394,nri,online,1,2023-12-31,4
PROP088395,cxo,"nri desk",1,2023-09-30,3
PROP088396,nri,broker,1,2025-03-31,1
PROP088397,nri,"nri desk",1,2023-06-30,2
PROP088398,"startup founder",broker,1,2024-03-31,1
PROP088399,nri,broker,1,2023-06-30,2
PROP088400,cxo,direct,1,2024-12-31,4
PROP088401,nri,direct,1,2024-12-31,4
PROP088402,nri,online,1,2023-09-30,3
PROP088403,nri,broker,1,2024-09-30,3
PROP088404,"startup founder","nri desk",1,2023-12-31,4
PROP088405,cxo,direct,1,2025-03-31,1
PROP088406,"startup founder","nri desk",1,2023-06-30,2
PROP088407,other,direct,1,2025-03-31,1
PROP088408,hni,broker,1,2024-06-30,2
PROP088409,cxo,online,1,2024-12-31,4
PROP088410,hni,direct,1,2024-12-31,4
PROP088411,"startup founder",online,1,2024-12-31,4
PROP088412,other,direct,1,2024-09-30,3
PROP088413,cxo,direct,1,2024-09-30,3
PROP088414,cxo,online,1,2023-06-30,2
PROP088415,hni,direct,1,2024-09-30,3
PROP088416,other,online,1,2023-06-30,2
PROP088417,cxo,direct,1,2023-06-30,2
PROP088418,other,broker,1,2024-12-31,4
PROP088419,"startup founder","nri desk",1,2023-12-31,4
PROP088420,hni,"nri desk",1,2024-12-31,4
PROP088421,nri,"nri desk",1,2023-12-31,4
PROP088422,cxo,"nri desk",1,2025-03-31,1
PROP088423,cxo,broker,1,2023-06-30,2
PROP088424,cxo,online,1,2024-06-30,2
PROP088425,other,direct,1,2024-03-31,1
PROP088426,hni,direct,1,2024-03-31,1
PROP088427,other,"nri desk",1,2024-06-30,2
PROP088428,cxo,online,1,2023-06-30,2
PROP088429,nri,online,1,2023-06-30,2
PROP088430,hni,online,1,2025-03-31,1
PROP088431,hni,broker,1,2024-06-30,2
PROP088432,"startup founder",online,1,2025-03-31,1
PROP088433,"startup founder",online,1,2023-09-30,3
PROP088434,"startup founder",broker,1,2024-09-30,3
PROP088435,hni,online,1,2025-03-31,1
PROP088436,hni,broker,1,2023-09-30,3
PROP088437,other,direct,1,2024-09-30,3
PROP088438,"startup founder","nri desk",1,2023-06-30,2
PROP088439,nri,online,1,2024-06-30,2
PROP088440,nri,"nri desk",1,2023-06-30,2
PROP088441,other,broker,1,2023-09-30,3
PROP088442,hni,broker,1,2024-06-30,2
PROP088443,hni,direct,1,2023-06-30,2
PROP088444,cxo,direct,1,2023-12-31,4
PROP088445,nri,broker,1,2023-06-30,2
PROP088446,hni,"nri desk",1,2023-09-30,3
PROP088447,nri,"nri desk",1,2024-06-30,2
PROP088448,"startup founder",broker,1,2024-03-31,1
PROP088449,"startup founder",online,1,2024-06-30,2
PROP088450,other,"nri desk",1,2024-09-30,3
PROP088451,cxo,online,1,2024-03-31,1
PROP088452,"startup founder",broker,1,2024-03-31,1
PROP088453,"startup founder",broker,1,2024-06-30,2
PROP088454,hni,"nri desk",1,2024-03-31,1
PROP088455,nri,direct,1,2024-09-30,3
PROP088456,cxo,broker,1,2025-03-31,1
PROP088457,cxo,online,1,2024-09-30,3
PROP088458,hni,broker,1,2024-12-31,4
PROP088459,other,direct,1,2024-09-30,3
PROP088460,nri,broker,1,2024-03-31,1
PROP088461,"startup founder",broker,1,2023-09-30,3
PROP088462,"startup founder","nri desk",1,2024-06-30,2
PROP088463,hni,direct,1,2024-03-31,1
PROP088464,hni,direct,1,2024-03-31,1
PROP088465,other,"nri desk",1,2024-12-31,4
PROP088466,"startup founder",broker,1,2024-06-30,2
PROP088467,"startup founder","nri desk",1,2024-09-30,3
PROP088468,"startup founder",broker,1,2023-12-31,4
PROP088469,"startup founder",online,1,2023-12-31,4
PROP088470,"startup founder",online,1,2024-12-31,4
PROP088471,cxo,online,1,2024-03-31,1
PROP088472,other,"nri desk",1,2025-03-31,1
PROP088473,nri,direct,1,2024-12-31,4
PROP088474,nri,"nri desk",1,2025-03-31,1
PROP088475,other,online,1,2024-09-30,3
PROP088476,hni,"nri desk",1,2023-06-30,2
PROP088477,nri,"nri desk",1,2025-03-31,1
PROP088478,hni,online,1,2025-03-31,1
PROP088479,hni,online,1,2024-09-30,3
PROP088480,other,online,1,2024-03-31,1
PROP088481,"startup founder",broker,1,2024-09-30,3
PROP088482,nri,direct,1,2024-12-31,4
PROP088483,cxo,broker,1,2024-12-31,4
PROP088484,hni,direct,1,2024-09-30,3
PROP088485,cxo,direct,1,2023-09-30,3
PROP088486,nri,online,1,2023-06-30,2
PROP088487,"startup founder",broker,1,2023-09-30,3
PROP088488,nri,online,1,2024-03-31,1
PROP088489,"startup founder","nri desk",1,2023-06-30,2
PROP088490,"startup founder",broker,1,2023-09-30,3
PROP088491,hni,broker,1,2023-09-30,3
PROP088492,hni,online,1,2023-12-31,4
PROP088493,nri,direct,1,2023-12-31,4
PROP088494,hni,"nri desk",1,2023-12-31,4
PROP088495,cxo,online,1,2023-09-30,3
PROP088496,hni,online,1,2023-09-30,3
PROP088497,hni,online,1,2023-06-30,2
PROP088498,other,direct,1,2023-09-30,3
PROP088499,cxo,direct,1,2024-03-31,1
PROP088500,other,direct,1,2023-12-31,4
PROP088501,"startup founder",broker,1,2024-09-30,3
PROP088502,hni,"nri desk",1,2024-06-30,2
PROP088503,nri,"nri desk",1,2025-03-31,1
PROP088504,other,online,1,2024-12-31,4
PROP088505,other,"nri desk",1,2024-09-30,3
PROP088506,hni,broker,1,2024-06-30,2
PROP088507,nri,online,1,2024-06-30,2
PROP088508,hni,broker,1,2023-12-31,4
PROP088509,cxo,"nri desk",1,2024-06-30,2
PROP088510,other,"nri desk",1,2023-12-31,4
PROP088511,other,"nri desk",1,2025-03-31,1
PROP088512,other,direct,1,2023-09-30,3
PROP088513,hni,direct,1,2025-03-31,1
PROP088514,cxo,online,1,2023-09-30,3
PROP088515,cxo,"nri desk",1,2024-09-30,3
PROP088516,hni,direct,1,2023-09-30,3
PROP088517,hni,broker,1,2023-06-30,2
PROP088518,hni,direct,1,2024-12-31,4
PROP088519,"startup founder",online,1,2023-06-30,2
PROP088520,"startup founder",broker,1,2023-06-30,2
PROP088521,hni,"nri desk",1,2024-03-31,1
PROP088522,hni,"nri desk",1,2024-06-30,2
